1,0.1,0.0935412026726058,0.12248995983935743,0.15839243498817968,0.4469525959367946,0.22432432432432434,0.3147208121827411
2,0.1,0.0957683741648107,0.09839357429718876,0.1702127659574468,0.44469525959367945,0.22580645161290322,0.31725888324873097
3,0.1,0.1091314031180401,0.09839357429718876,0.17494089834515367,0.4469525959367946,0.22371967654986524,0.31725888324873097
4,0.1,0.0957683741648107,0.12048192771084337,0.14657210401891252,0.45146726862302483,0.22459893048128343,0.31218274111675126
5,0.1,0.111358574610245,0.12048192771084337,0.17257683215130024,0.44469525959367945,0.22371967654986524,0.3197969543147208
6,0.1,0.13140311804008908,0.12650602409638553,0.15602836879432624,0.43340857787810383,0.22972972972972974,0.31218274111675126
7,0.1,0.10467706013363029,0.1144578313253012,0.17494089834515367,0.4221218961625282,0.22702702702702704,0.3197969543147208
8,0.1,0.08240534521158129,0.11044176706827309,0.16784869976359337,0.44243792325056436,0.22432432432432434,0.3147208121827411
9,0.1,0.0957683741648107,0.10441767068273092,0.12529550827423167,0.45146726862302483,0.22911051212938005,0.31645569620253167
10,0.1,0.10467706013363029,0.10843373493975904,0.19858156028368795,0.4469525959367946,0.2222222222222222,0.30886075949367087
11,0.1,0.10690423162583519,0.09839357429718876,0.18203309692671396,0.44243792325056436,0.22371967654986524,0.3096446700507614
12,0.1,0.10022271714922049,0.12048192771084337,0.13238770685579196,0.4492099322799097,0.22580645161290322,0.31725888324873097
13,0.1,0.1358574610244989,0.10642570281124498,0.14657210401891252,0.4401805869074492,0.22371967654986524,0.31218274111675126
14,0.1,0.111358574610245,0.1144578313253012,0.1702127659574468,0.4492099322799097,0.22911051212938005,0.3197969543147208
15,0.1,0.11804008908685969,0.10040160642570281,0.17257683215130024,0.4492099322799097,0.2210242587601078,0.31139240506329113
16,0.1,0.111358574610245,0.11244979919678715,0.13238770685579196,0.4492099322799097,0.22641509433962265,0.3189873417721519
17,0.1,0.10244988864142539,0.11044176706827309,0.16548463356973994,0.4492099322799097,0.22580645161290322,0.31645569620253167
18,0.1,0.11358574610244988,0.11847389558232932,0.1536643026004728,0.4492099322799097,0.22432432432432434,0.3147208121827411
